line_no,name,building_type,start_dynasty,start_year,century,province,dimension,term,term_confidence
125,卓克基土司官寨,官府,元,1286,13世纪,四川省,建筑功能,经堂空间,0.93
125,卓克基土司官寨,官府,元,1286,13世纪,四川省,营造技艺,暗榫连接,0.93
125,卓克基土司官寨,官府,元,1286,13世纪,四川省,营造技艺,子母榫,0.92
125,卓克基土司官寨,官府,元,1286,13世纪,四川省,营造技艺,树枝泥土层,0.91
125,卓克基土司官寨,官府,元,1286,13世纪,四川省,营造技艺,望板铺筑,0.9
125,卓克基土司官寨,官府,元,1286,13世纪,四川省,建筑空间布局,四合院式,0.98
125,卓克基土司官寨,官府,元,1286,13世纪,四川省,建筑空间布局,中轴对称,0.97
125,卓克基土司官寨,官府,元,1286,13世纪,四川省,建筑空间布局,天井回廊,0.96
125,卓克基土司官寨,官府,元,1286,13世纪,四川省,建筑空间布局,四方碉楼,0.95
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑结构体系,砖木结构,0.95
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑材料,砖,0.9
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑材料,木材,0.9
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑功能,大堂,0.95
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑功能,正堂,0.95
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑功能,祠堂,0.95
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑功能,绣楼,0.95
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑功能,仓房,0.95
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,营造技艺,依山而建,0.9
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,营造技艺,三路分合,0.85
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,营造技艺,院落联通,0.85
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑空间布局,三路布局,0.95
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑空间布局,中轴对称,0.9
126,大屯土司庄园,官府,清,1821,19世纪,贵州省,建筑空间布局,院落联通,0.9
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑结构体系,木构架,0.92
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑结构体系,抬梁式,0.89
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑材料,青砖,0.93
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑材料,木材,0.95
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑材料,石材,0.88
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑功能,府第,0.95
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑功能,尚书府邸,0.93
139,泰宁尚书第,官府,明,1621,17世纪,福建省,营造技艺,榫卯结构,0.91
139,泰宁尚书第,官府,明,1621,17世纪,福建省,营造技艺,雕花装饰,0.87
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑空间布局,五福堂,0.98
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑空间布局,三进院落,0.97
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑空间布局,坐西朝东,0.96
139,泰宁尚书第,官府,明,1621,17世纪,福建省,建筑空间布局,多院并联,0.94
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑结构体系,四合院,0.95
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑结构体系,单体四合院,0.93
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑结构体系,二进四合院,0.92
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑材料,木材,0.65
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑材料,砖石,0.6
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑功能,正厅,0.85
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑功能,厢房,0.84
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑功能,绣楼,0.83
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑功能,观景楼,0.82
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑功能,民俗博物馆,0.8
140,丁村民宅,民居,明,1593,16世纪,山西省,营造技艺,抬梁式构架,0.75
140,丁村民宅,民居,明,1593,16世纪,山西省,营造技艺,木雕装饰,0.72
140,丁村民宅,民居,明,1593,16世纪,山西省,营造技艺,砖雕工艺,0.7
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑空间布局,四合院格局,0.9
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑空间布局,北中南三组群,0.88
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑空间布局,疏密均匀,0.85
140,丁村民宅,民居,明,1593,16世纪,山西省,建筑空间布局,错落有致,0.84
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑结构体系,抬梁式,0.75
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑结构体系,穿斗式,0.7
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑材料,砖石,0.55
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑材料,木材,0.5
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑功能,民宅,0.95
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑功能,祠堂,0.95
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑功能,路亭,0.9
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑功能,石牌坊,0.85
141,潜口民宅,民居,明,1368,14世纪,安徽省,营造技艺,原貌复建,0.85
141,潜口民宅,民居,明,1368,14世纪,安徽省,营造技艺,拆迁重建,0.8
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑空间布局,传统村落布局,0.9
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑空间布局,顺地势布局,0.85
141,潜口民宅,民居,明,1368,14世纪,安徽省,建筑空间布局,单体建筑式样,0.8
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,建筑结构体系,抬梁式木构架,0.85
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,建筑结构体系,穿斗式木构架,0.75
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,建筑材料,木材,0.55
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,建筑材料,木雕,0.55
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,建筑功能,家族聚居,0.75
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,建筑功能,宗祠功能,0.75
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,营造技艺,木雕工艺,0.85
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,营造技艺,九进厅堂营造,0.85
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,建筑空间布局,轴线对称,0.95
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,建筑空间布局,多进院落,0.95
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,建筑空间布局,宗支建筑群,0.95
142,东阳卢宅,民居,宋,1421,15世纪,浙江省,建筑空间布局,纵深布局,0.95
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑结构体系,穿斗式,0.95
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑结构体系,抬梁式,0.95
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑结构体系,木构架,0.95
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑结构体系,五架穿斗式,0.95
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑结构体系,穿斗抬梁混合式,0.95
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑材料,木材,0.75
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑材料,石雕,0.75
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑功能,江南城镇民宅,0.85
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑功能,民居建筑,0.85
143,祥集弄民宅,民居,明,1465,15世纪,江西省,营造技艺,石雕装饰,0.8
143,祥集弄民宅,民居,明,1465,15世纪,江西省,营造技艺,构件纹饰,0.8
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑空间布局,天井,0.9
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑空间布局,四正两厢,0.9
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑空间布局,上堂下堂,0.9
143,祥集弄民宅,民居,明,1465,15世纪,江西省,建筑空间布局,后房,0.9
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑结构体系,抬梁式,0.85
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑结构体系,木构架,0.8
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑材料,木材,0.6
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑材料,砖石,0.55
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑功能,住宅,0.95
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑功能,花园,0.9
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑功能,宿舍,0.7
144,崇礼住宅,民居,清,1875,19世纪,北京市,营造技艺,装饰精美,0.85
144,崇礼住宅,民居,清,1875,19世纪,北京市,营造技艺,布局严谨,0.8
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑空间布局,三路院落,0.95
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑空间布局,南北轴线,0.9
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑空间布局,围院结构,0.85
144,崇礼住宅,民居,清,1875,19世纪,北京市,建筑空间布局,院落贯通,0.8
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑结构体系,套院式,0.95
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑结构体系,四合院,0.93
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑结构体系,多重院落,0.9
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑材料,木材,0.6
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑材料,砖石,0.55
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑材料,生土,0.5
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑功能,家宅,0.85
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑功能,私塾,0.8
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑功能,耕读空间,0.75
145,牟氏庄园,民居,清,1723,18世纪,山东省,营造技艺,抬梁式,0.6
145,牟氏庄园,民居,清,1723,18世纪,山东省,营造技艺,穿斗式,0.55
145,牟氏庄园,民居,清,1723,18世纪,山东省,营造技艺,糯米灰浆,0.5
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑空间布局,套院式布局,0.95
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑空间布局,三组六院,0.93
145,牟氏庄园,民居,清,1723,18世纪,山东省,建筑空间布局,四至六进,0.9
148,十笏园,民居,清,1885,19世纪,山东省,建筑结构体系,木构架,0.7
148,十笏园,民居,清,1885,19世纪,山东省,建筑结构体系,院落式,0.65
148,十笏园,民居,清,1885,19世纪,山东省,建筑材料,假山石,0.55
148,十笏园,民居,清,1885,19世纪,山东省,建筑材料,木材,0.5
148,十笏园,民居,清,1885,19世纪,山东省,建筑材料,砖石,0.5
148,十笏园,民居,清,1885,19世纪,山东省,建筑功能,私家园林,0.75
148,十笏园,民居,清,1885,19世纪,山东省,建筑功能,文化收藏,0.7
148,十笏园,民居,清,1885,19世纪,山东省,建筑功能,影视取景,0.65
148,十笏园,民居,清,1885,19世纪,山东省,营造技艺,叠石理水,0.75
148,十笏园,民居,清,1885,19世纪,山东省,营造技艺,小中见大,0.7
148,十笏园,民居,清,1885,19世纪,山东省,营造技艺,借景,0.65
148,十笏园,民居,清,1885,19世纪,山东省,建筑空间布局,紧凑布局,0.85
148,十笏园,民居,清,1885,19世纪,山东省,建筑空间布局,庭院组合,0.8
148,十笏园,民居,清,1885,19世纪,山东省,建筑空间布局,山水点景,0.75
148,十笏园,民居,清,1885,19世纪,山东省,建筑空间布局,小中见大,0.7
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑结构体系,歇山博脊挑角,0.95
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑结构体系,汉式金顶,0.93
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑结构体系,石墙贝玛草顶,0.92
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑材料,方石,0.85
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑材料,贝玛草,0.84
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑材料,黄釉,0.82
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑功能,夏宫,0.98
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑功能,宗教法事场所,0.97
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑功能,行政办公场所,0.96
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,营造技艺,汉式亭台楼阁,0.9
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,营造技艺,唐卡装饰,0.88
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,营造技艺,壁画彩绘,0.87
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑空间布局,多组院落群,0.97
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑空间布局,湖心亭布局,0.95
149,罗布林卡,宫殿,清,1740,18世纪,西藏自治区,建筑空间布局,主体建筑群分区,0.94
150,何园,民居,清,1862,19世纪,江苏省,建筑结构体系,双层折廊,0.95
150,何园,民居,清,1862,19世纪,江苏省,建筑结构体系,复廊,0.93
150,何园,民居,清,1862,19世纪,江苏省,建筑结构体系,楼廊,0.9
150,何园,民居,清,1862,19世纪,江苏省,建筑材料,石材,0.6
150,何园,民居,清,1862,19世纪,江苏省,建筑材料,砖石,0.58
150,何园,民居,清,1862,19世纪,江苏省,建筑功能,住宅园林,0.9
150,何园,民居,清,1862,19世纪,江苏省,建筑功能,祠堂,0.88
150,何园,民居,清,1862,19世纪,江苏省,建筑功能,后花园,0.87
150,何园,民居,清,1862,19世纪,江苏省,建筑功能,园居院落,0.85
150,何园,民居,清,1862,19世纪,江苏省,营造技艺,叠山,0.92
150,何园,民居,清,1862,19世纪,江苏省,营造技艺,假山造景,0.9
150,何园,民居,清,1862,19世纪,江苏省,营造技艺,片石叠山,0.89
150,何园,民居,清,1862,19世纪,江苏省,建筑空间布局,前宅后园,0.88
150,何园,民居,清,1862,19世纪,江苏省,建筑空间布局,双层廊分划,0.86
150,何园,民居,清,1862,19世纪,江苏省,建筑空间布局,复廊通全园,0.85
151,个园,民居,明,1818,19世纪,江苏省,建筑结构体系,前宅后院,0.92
151,个园,民居,明,1818,19世纪,江苏省,建筑结构体系,江南私家园林结构,0.9
151,个园,民居,明,1818,19世纪,江苏省,建筑材料,压舱石,0.85
151,个园,民居,明,1818,19世纪,江苏省,建筑材料,假山石,0.83
151,个园,民居,明,1818,19世纪,江苏省,建筑功能,盐商园林,0.88
151,个园,民居,明,1818,19世纪,江苏省,建筑功能,名园,0.86
151,个园,民居,明,1818,19世纪,江苏省,营造技艺,四季假山,0.9
151,个园,民居,明,1818,19世纪,江苏省,营造技艺,石垒造景,0.88
151,个园,民居,明,1818,19世纪,江苏省,建筑空间布局,庭院楼阁布局,0.94
151,个园,民居,明,1818,19世纪,江苏省,建筑空间布局,围院结构,0.92
151,个园,民居,明,1818,19世纪,江苏省,建筑空间布局,南北轴线布局,0.9
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑结构体系,三叉形布局,0.95
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑结构体系,双层牢房楼,0.93
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑结构体系,铁网监视结构,0.9
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑材料,红砖,0.97
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑材料,青砖,0.96
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑材料,砖砌围墙,0.94
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑功能,牢房,0.96
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑功能,刑讯室,0.95
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑功能,绞刑室,0.94
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑功能,监狱工厂,0.93
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑功能,教诲室,0.92
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,营造技艺,砖砌工艺,0.55
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑空间布局,大字形布局,0.94
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑空间布局,西南入口布局,0.92
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑空间布局,分区功能布局,0.9
213,旅顺监狱旧址,官府,清,1902,20世纪,辽宁省,建筑空间布局,东部工厂区,0.89
217,龙脑桥,桥梁,明,1378,14世纪,四川省,建筑结构体系,石质梁桥,0.95
217,龙脑桥,桥梁,明,1378,14世纪,四川省,建筑结构体系,梁桥结构,0.93
217,龙脑桥,桥梁,明,1378,14世纪,四川省,建筑材料,石材,0.9
217,龙脑桥,桥梁,明,1378,14世纪,四川省,建筑材料,石料,0.88
217,龙脑桥,桥梁,明,1378,14世纪,四川省,建筑功能,交通桥梁,0.75
217,龙脑桥,桥梁,明,1378,14世纪,四川省,建筑功能,跨河桥,0.72
217,龙脑桥,桥梁,明,1378,14世纪,四川省,营造技艺,石雕工艺,0.9
217,龙脑桥,桥梁,明,1378,14世纪,四川省,营造技艺,瑞兽雕刻,0.88
217,龙脑桥,桥梁,明,1378,14世纪,四川省,营造技艺,迎水雕饰,0.85
217,龙脑桥,桥梁,明,1378,14世纪,四川省,建筑空间布局,多墩梁式布局,0.85
217,龙脑桥,桥梁,明,1378,14世纪,四川省,建筑空间布局,对称墩位布置,0.82
217,龙脑桥,桥梁,明,1378,14世纪,四川省,建筑空间布局,中轴石梁架设,0.8
253,姬氏民居,民居,元,1294,13世纪,山西省,建筑结构体系,彻上露明造,0.95
253,姬氏民居,民居,元,1294,13世纪,山西省,建筑结构体系,四椽栿,0.95
253,姬氏民居,民居,元,1294,13世纪,山西省,建筑结构体系,单檐悬山顶,0.95
253,姬氏民居,民居,元,1294,13世纪,山西省,建筑结构体系,三柱式,0.93
253,姬氏民居,民居,元,1294,13世纪,山西省,建筑材料,砂岩,0.9
253,姬氏民居,民居,元,1294,13世纪,山西省,建筑材料,砂石柱,0.9
253,姬氏民居,民居,元,1294,13世纪,山西省,建筑材料,素面覆盆式柱础,0.88
253,姬氏民居,民居,元,1294,13世纪,山西省,建筑功能,民居,0.97
253,姬氏民居,民居,元,1294,13世纪,山西省,建筑功能,住宅,0.95
253,姬氏民居,民居,元,1294,13世纪,山西省,营造技艺,四铺作单抄计心造,0.95
253,姬氏民居,民居,元,1294,13世纪,山西省,营造技艺,麻叶形耍头,0.95
253,姬氏民居,民居,元,1294,13世纪,山西省,营造技艺,隐刻泥道慢栱,0.94
